Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-15,2003,5,15,,20,,10.5,,15.3,,2.7,,0,,,M,,M,0,,,,4,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-16,2003,5,16,,18.5,,10.2,,14.4,,3.6,,0,,,M,,M,0,,,,11,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-17,2003,5,17,,22.2,,7.2,,14.7,,3.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-18,2003,5,18,,25,,6.8,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-19,2003,5,19,,27.7,,8.8,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-20,2003,5,20,,28,,13.5,,20.8,,0,,2.8,,,M,,M,0,,,,27,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-21,2003,5,21,,17.9,,8.9,,13.4,,4.6,,0,,,M,,M,0,,,,24,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-22,2003,5,22,,18,,6.8,,12.4,,5.6,,0,,,M,,M,0,,,,4,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-23,2003,5,23,,19.9,,8.6,,14.3,,3.7,,0,,,M,,M,0,,,,4,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-24,2003,5,24,,13.9,,9.8,,11.9,,6.1,,0,,,M,,M,0,,,,5,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-25,2003,5,25,,17.3,,11.2,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-26,2003,5,26,,16.7,,11.7,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-27,2003,5,27,,19.7,,11.5,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-28,2003,5,28,,20.2,,9.9,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-29,2003,5,29,,20.1,,13.2,,16.7,,1.3,,0,,,M,,M,0,,,,24,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-30,2003,5,30,,16.5,,10.8,,13.7,,4.3,,0,,,M,,M,0,,,,24,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-05-31,2003,5,31,,21.3,,8.2,,14.8,,3.2,,0,,,M,,M,0,,,,3,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-01,2003,6,1,,12,,5.4,,8.7,,9.3,,0,,,M,,M,0,,,,2,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-02,2003,6,2,,18.4,,4.5,,11.5,,6.5,,0,,,M,,M,0,,,,28,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-03,2003,6,3,,20.4,,8.4,,14.4,,3.6,,0,,,M,,M,0,,,,25,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-04,2003,6,4,,22.2,,6.7,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-05,2003,6,5,,18.8,,13.2,,16,,2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-06,2003,6,6,,25.2,,13.1,,19.2,,0,,1.2,,,M,,M,0,,,,26,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-07,2003,6,7,,23.9,,15.1,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-08,2003,6,8,,26.5,,14.6,,20.6,,0,,2.6,,,M,,M,0,,,,14,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-09,2003,6,9,,22.4,,13,,17.7,,0.3,,0,,,M,,M,0,,,,23,,59,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-10,2003,6,10,,20.7,,10.5,,15.6,,2.4,,0,,,M,,M,0,,,,28,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-11,2003,6,11,,22.1,,11,,16.6,,1.4,,0,,,M,,M,0,,,,2,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-12,2003,6,12,,22.1,,9.3,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-13,2003,6,13,,17.9,,11.1,,14.5,,3.5,,0,,,M,,M,0,,,,12,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-14,2003,6,14,,16.4,,13.2,,14.8,,3.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-15,2003,6,15,,21,,10.2,,15.6,,2.4,,0,,,M,,M,0.4,,,,31,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-16,2003,6,16,,22,,8.5,,15.3,,2.7,,0,,,M,,M,0,,,,18,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-17,2003,6,17,,26.2,,10.9,,18.6,,0,,0.6,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-18,2003,6,18,,25.6,,16.1,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-19,2003,6,19,,20.6,,14.2,,17.4,,0.6,,0,,,M,,M,0.2,,,,3,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-20,2003,6,20,,24.5,,11,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-21,2003,6,21,,27.3,,10.6,,19,,0,,1,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-22,2003,6,22,,28.8,,15.5,,22.2,,0,,4.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-23,2003,6,23,,32.3,,17.3,,24.8,,0,,6.8,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-24,2003,6,24,,32.2,,19.1,,25.7,,0,,7.7,,,M,,M,0,,,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-25,2003,6,25,,31.4,,20.9,,26.2,,0,,8.2,,,M,,M,0,,,,27,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-26,2003,6,26,,33.7,,22.1,,27.9,,0,,9.9,,,M,,M,0,,,,23,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-27,2003,6,27,,26.4,,17.5,,22,,0,,4,,,M,,M,0,,,,23,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-28,2003,6,28,,27.5,,15.4,,21.5,,0,,3.5,,,M,,M,0,,,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-29,2003,6,29,,30.7,,17.6,,24.2,,0,,6.2,,,M,,M,0,,,,24,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-06-30,2003,6,30,,25.5,,17.5,,21.5,,0,,3.5,,,M,,M,0,,,,29,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-01,2003,7,1,,,M,15.8,E,,M,,M,,M,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-02,2003,7,2,,28.4,,15.2,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-03,2003,7,3,,30.8,,17.6,,24.2,,0,,6.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-04,2003,7,4,,29.4,,22.5,,26,,0,,8,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-05,2003,7,5,,32.6,,21.5,,27.1,,0,,9.1,,,M,,M,0,,,,27,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-06,2003,7,6,,29.9,,18.7,,24.3,,0,,6.3,,,M,,M,0,,,,28,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-07,2003,7,7,,28.4,,16.9,,22.7,,0,,4.7,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-08,2003,7,8,,28.9,,19.2,,24.1,,0,,6.1,,,M,,M,0,,,,29,,109,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-09,2003,7,9,,25.6,,14.2,,19.9,,0,,1.9,,,M,,M,0,,,,27,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-10,2003,7,10,,25.2,,13.3,,19.3,,0,,1.3,,,M,,M,0,,,,14,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-11,2003,7,11,,20.6,,13,,16.8,,1.2,,0,,,M,,M,0,,,,16,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-12,2003,7,12,,22.3,,16.3,,19.3,,0,,1.3,,,M,,M,0,,,,22,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-13,2003,7,13,,23.4,,16.3,,19.9,,0,,1.9,,,M,,M,0,,,,24,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-14,2003,7,14,,28.3,,15.6,,22,,0,,4,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-15,2003,7,15,,30,,15.4,,22.7,,0,,4.7,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-16,2003,7,16,,27.2,,18.6,,22.9,,0,,4.9,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-17,2003,7,17,,27.3,,15.4,,21.4,,0,,3.4,,,M,,M,0,,,,23,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-18,2003,7,18,,24.7,,13,,18.9,,0,,0.9,,,M,,M,0,,,,25,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-19,2003,7,19,,23.7,,13.4,,18.6,,0,,0.6,,,M,,M,0,,,,24,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-20,2003,7,20,,26.7,,14.3,,20.5,,0,,2.5,,,M,,M,0,,,,21,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-21,2003,7,21,,25.8,,16.9,,21.4,,0,,3.4,,,M,,M,0,,,,25,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-22,2003,7,22,,25.7,,18.3,,22,,0,,4,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-23,2003,7,23,,22.2,,17.6,,19.9,,0,,1.9,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-24,2003,7,24,,21,,17,,19,,0,,1,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-25,2003,7,25,,28.1,,17.1,,22.6,,0,,4.6,,,M,,M,0,,,,24,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-26,2003,7,26,,24.5,,18.9,,21.7,,0,,3.7,,,M,,M,0,,,,26,,61,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-27,2003,7,27,,27.4,,14.9,,21.2,,0,,3.2,,,M,,M,0,,,,26,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-28,2003,7,28,,23.2,,14,,18.6,,0,,0.6,,,M,,M,0,,,,29,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-29,2003,7,29,,26,,14,,20,,0,,2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-30,2003,7,30,,27.4,,16.1,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-07-31,2003,7,31,,29.8,,17.4,,23.6,,0,,5.6,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-01,2003,8,1,,23.9,,19,,21.5,,0,,3.5,,,M,,M,0,,,,17,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-02,2003,8,2,,24,,17.9,,21,,0,,3,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-03,2003,8,3,,30.1,,19,,24.6,,0,,6.6,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-04,2003,8,4,,27.1,,21.8,,24.5,,0,,6.5,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-05,2003,8,5,,28.1,,20.5,,24.3,,0,,6.3,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-06,2003,8,6,,26.4,,19.2,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-07,2003,8,7,,27.6,,19.5,,23.6,,0,,5.6,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-08,2003,8,8,,27.2,,19.2,,23.2,,0,,5.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-09,2003,8,9,,25.6,,18.8,,22.2,,0,,4.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-10,2003,8,10,,24.7,,19.7,,22.2,,0,,4.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-11,2003,8,11,,27.7,,19.9,,23.8,,0,,5.8,,,M,,M,0,,,,5,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-12,2003,8,12,,28.9,,20,,24.5,,0,,6.5,,,M,,M,0.2,,,,3,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-13,2003,8,13,,29.8,,17.8,,23.8,,0,,5.8,,,M,,M,0,,,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-14,2003,8,14,,29.9,,19.9,,24.9,,0,,6.9,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-15,2003,8,15,,30.2,,19.4,,24.8,,0,,6.8,,,M,,M,0,,,,23,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-16,2003,8,16,,28.3,,15.8,,22.1,,0,,4.1,,,M,,M,0.4,,,,30,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-17,2003,8,17,,24.9,,15.2,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-18,2003,8,18,,27.7,,15.7,,21.7,,0,,3.7,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-19,2003,8,19,,28.9,,16.9,,22.9,,0,,4.9,,,M,,M,0,,,,26,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-20,2003,8,20,,30.2,,20.5,,25.4,,0,,7.4,,,M,,M,0,,,,21,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-21,2003,8,21,,30,,19.9,,25,,0,,7,,,M,,M,0,,,,21,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-22,2003,8,22,,28.4,,16.7,,22.6,,0,,4.6,,,M,,M,0,,,,29,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-23,2003,8,23,,23,,11.7,,17.4,,0.6,,0,,,M,,M,0,,,,29,,63,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-24,2003,8,24,,22.4,,10.5,,16.5,,1.5,,0,,,M,,M,0,,,,27,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-25,2003,8,25,,19.6,,14.4,,17,,1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-26,2003,8,26,,25,,12.7,,18.9,,0,,0.9,,,M,,M,0,,,,28,,63,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-27,2003,8,27,,23.6,,12.8,,18.2,,0,,0.2,,,M,,M,0,,,,26,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-28,2003,8,28,,18.2,,9.8,,14,,4,,0,,,M,,M,0,,,,29,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-29,2003,8,29,,22.1,,11.7,,16.9,,1.1,,0,,,M,,M,0,,,,18,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-30,2003,8,30,,18.4,,11.3,,14.9,,3.1,,0,,,M,,M,0,,,,30,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-08-31,2003,8,31,,21.8,,11.2,,16.5,,1.5,,0,,,M,,M,0,,,,21,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-01,2003,9,1,,23,,13.9,,18.5,,0,,0.5,,,M,,M,0,,,,22,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-02,2003,9,2,,22,,11.6,,16.8,,1.2,,0,,,M,,M,0,,,,3,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-03,2003,9,3,,25.4,,10.9,,18.2,,0,,0.2,,,M,,M,0,,,,18,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-04,2003,9,4,,25.7,,16.7,,21.2,,0,,3.2,,,M,,M,0,,,,27,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-05,2003,9,5,,21.2,,13.7,,17.5,,0.5,,0,,,M,,M,0.6,,,,29,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-06,2003,9,6,,23.8,,12.5,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-07,2003,9,7,,19.3,,8.6,,14,,4,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-08,2003,9,8,,21.4,,6.4,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-09,2003,9,9,,20.1,,7.2,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-10,2003,9,10,,24.8,,5.7,,15.3,,2.7,,0,,,M,,M,0,,,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-11,2003,9,11,,27.2,,14.7,,21,,0,,3,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-12,2003,9,12,,27,,14.7,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-13,2003,9,13,,24.5,,14.2,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-14,2003,9,14,,30.5,,19.8,,25.2,,0,,7.2,,,M,,M,0,,,,17,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-15,2003,9,15,,26.9,,20.2,,23.6,,0,,5.6,,,M,,M,0,,,,25,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-16,2003,9,16,,23.1,,13.5,,18.3,,0,,0.3,,,M,,M,,M,,,19,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-17,2003,9,17,,23.2,,11,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-18,2003,9,18,,24.5,,11,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-19,2003,9,19,,25.2,,16.3,,20.8,,0,,2.8,,,M,,M,0,,,,13,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-20,2003,9,20,,22.9,,15.5,,19.2,,0,,1.2,,,M,,M,0,,,,24,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-21,2003,9,21,,18.8,,14.3,,16.6,,1.4,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-22,2003,9,22,,22.7,,13.5,,18.1,,0,,0.1,,,M,,M,0.4,,,,14,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-23,2003,9,23,,19,,13.2,,16.1,,1.9,,0,,,M,,M,0,,,,15,,59,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-24,2003,9,24,,21.1,,12.8,,17,,1,,0,,,M,,M,0,,,,25,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-25,2003,9,25,,17.9,,9.5,,13.7,,4.3,,0,,,M,,M,0,,,,17,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-26,2003,9,26,,18.7,,7.3,,13,,5,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-27,2003,9,27,,26.2,,14.5,,20.4,,0,,2.4,,,M,,M,0,,,,16,,65,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-28,2003,9,28,,16.6,,11.5,,14.1,,3.9,,0,,,M,,M,0,,,,28,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-29,2003,9,29,,17.8,,9.4,,13.6,,4.4,,0,,,M,,M,0,,,,27,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-09-30,2003,9,30,,15.6,,6.9,,11.3,,6.7,,0,,,M,,M,1.6,,,,24,,61,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-10-01,2003,10,1,,12.2,,6.1,,9.2,,8.8,,0,,,M,,M,0,,,,21,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2003-10-02,2003,10,2,,10,,3.2,,6.6,,11.4,,0,,,M,,M,4,,,,26,,35,
